"citizen","agedef","age","unit","sex","geo","time","values"
"UK","REACH","Y45-49","NR","M","LU",2016-01-01,4
"UK","REACH","Y45-49","NR","M","LV",2016-01-01,0
"UK","REACH","Y45-49","NR","M","NL",2016-01-01,49
"UK","REACH","Y45-49","NR","M","NO",2016-01-01,2
"UK","REACH","Y45-49","NR","M","PL",2016-01-01,0
"UK","REACH","Y45-49","NR","M","PT",2016-01-01,2
"UK","REACH","Y45-49","NR","M","SE",2016-01-01,81
"UK","REACH","Y45-49","NR","M","SK",2016-01-01,0
"UK","REACH","Y45-49","NR","T","BE",2016-01-01,34
"UK","REACH","Y45-49","NR","T","CH",2016-01-01,77
"UK","REACH","Y45-49","NR","T","CY",2016-01-01,61
"UK","REACH","Y45-49","NR","T","CZ",2016-01-01,3
"UK","REACH","Y45-49","NR","T","DK",2016-01-01,4
"UK","REACH","Y45-49","NR","T","EE",2016-01-01,0
"UK","REACH","Y45-49","NR","T","EL",2016-01-01,4
"UK","REACH","Y45-49","NR","T","ES",2016-01-01,5
"UK","REACH","Y45-49","NR","T","FI",2016-01-01,3
"UK","REACH","Y45-49","NR","T","FR",2016-01-01,48
"UK","REACH","Y45-49","NR","T","HR",2016-01-01,0
"UK","REACH","Y45-49","NR","T","HU",2016-01-01,0
"UK","REACH","Y45-49","NR","T","IS",2016-01-01,0
"UK","REACH","Y45-49","NR","T","IT",2016-01-01,7
"UK","REACH","Y45-49","NR","T","LI",2016-01-01,0
"UK","REACH","Y45-49","NR","T","LU",2016-01-01,11
"UK","REACH","Y45-49","NR","T","LV",2016-01-01,0
"UK","REACH","Y45-49","NR","T","NL",2016-01-01,89
"UK","REACH","Y45-49","NR","T","NO",2016-01-01,4
"UK","REACH","Y45-49","NR","T","PL",2016-01-01,0
"UK","REACH","Y45-49","NR","T","PT",2016-01-01,3
"UK","REACH","Y45-49","NR","T","SE",2016-01-01,116
"UK","REACH","Y45-49","NR","T","SK",2016-01-01,1
"UK","REACH","Y5-9","NR","F","BE",2016-01-01,14
"UK","REACH","Y5-9","NR","F","CH",2016-01-01,18
"UK","REACH","Y5-9","NR","F","CY",2016-01-01,0
"UK","REACH","Y5-9","NR","F","CZ",2016-01-01,0
"UK","REACH","Y5-9","NR","F","DK",2016-01-01,7
"UK","REACH","Y5-9","NR","F","EE",2016-01-01,0
"UK","REACH","Y5-9","NR","F","EL",2016-01-01,0
"UK","REACH","Y5-9","NR","F","ES",2016-01-01,4
"UK","REACH","Y5-9","NR","F","FI",2016-01-01,0
"UK","REACH","Y5-9","NR","F","FR",2016-01-01,3
"UK","REACH","Y5-9","NR","F","HR",2016-01-01,0
"UK","REACH","Y5-9","NR","F","HU",2016-01-01,0
"UK","REACH","Y5-9","NR","F","IS",2016-01-01,1
"UK","REACH","Y5-9","NR","F","IT",2016-01-01,4
"UK","REACH","Y5-9","NR","F","LI",2016-01-01,0
"UK","REACH","Y5-9","NR","F","LU",2016-01-01,0
"UK","REACH","Y5-9","NR","F","LV",2016-01-01,5
"UK","REACH","Y5-9","NR","F","NL",2016-01-01,6
"UK","REACH","Y5-9","NR","F","NO",2016-01-01,0
"UK","REACH","Y5-9","NR","F","PL",2016-01-01,0
"UK","REACH","Y5-9","NR","F","PT",2016-01-01,0
"UK","REACH","Y5-9","NR","F","SE",2016-01-01,9
"UK","REACH","Y5-9","NR","F","SK",2016-01-01,1
"UK","REACH","Y5-9","NR","M","BE",2016-01-01,13
"UK","REACH","Y5-9","NR","M","CH",2016-01-01,15
"UK","REACH","Y5-9","NR","M","CY",2016-01-01,1
"UK","REACH","Y5-9","NR","M","CZ",2016-01-01,2
"UK","REACH","Y5-9","NR","M","DK",2016-01-01,3
"UK","REACH","Y5-9","NR","M","EE",2016-01-01,0
"UK","REACH","Y5-9","NR","M","EL",2016-01-01,3
"UK","REACH","Y5-9","NR","M","ES",2016-01-01,2
"UK","REACH","Y5-9","NR","M","FI",2016-01-01,1
"UK","REACH","Y5-9","NR","M","FR",2016-01-01,3
"UK","REACH","Y5-9","NR","M","HR",2016-01-01,0
"UK","REACH","Y5-9","NR","M","HU",2016-01-01,0
"UK","REACH","Y5-9","NR","M","IS",2016-01-01,0
"UK","REACH","Y5-9","NR","M","IT",2016-01-01,4
"UK","REACH","Y5-9","NR","M","LI",2016-01-01,0
"UK","REACH","Y5-9","NR","M","LU",2016-01-01,0
"UK","REACH","Y5-9","NR","M","LV",2016-01-01,5
"UK","REACH","Y5-9","NR","M","NL",2016-01-01,9
"UK","REACH","Y5-9","NR","M","NO",2016-01-01,0
"UK","REACH","Y5-9","NR","M","PL",2016-01-01,0
"UK","REACH","Y5-9","NR","M","PT",2016-01-01,0
"UK","REACH","Y5-9","NR","M","SE",2016-01-01,11
"UK","REACH","Y5-9","NR","M","SK",2016-01-01,1
"UK","REACH","Y5-9","NR","T","BE",2016-01-01,27
"UK","REACH","Y5-9","NR","T","CH",2016-01-01,33
"UK","REACH","Y5-9","NR","T","CY",2016-01-01,1
"UK","REACH","Y5-9","NR","T","CZ",2016-01-01,2
"UK","REACH","Y5-9","NR","T","DK",2016-01-01,10
"UK","REACH","Y5-9","NR","T","EE",2016-01-01,0
"UK","REACH","Y5-9","NR","T","EL",2016-01-01,3
"UK","REACH","Y5-9","NR","T","ES",2016-01-01,6
"UK","REACH","Y5-9","NR","T","FI",2016-01-01,1
"UK","REACH","Y5-9","NR","T","FR",2016-01-01,6
"UK","REACH","Y5-9","NR","T","HR",2016-01-01,0
"UK","REACH","Y5-9","NR","T","HU",2016-01-01,0
"UK","REACH","Y5-9","NR","T","IS",2016-01-01,1
"UK","REACH","Y5-9","NR","T","IT",2016-01-01,8
"UK","REACH","Y5-9","NR","T","LI",2016-01-01,0
"UK","REACH","Y5-9","NR","T","LU",2016-01-01,0
"UK","REACH","Y5-9","NR","T","LV",2016-01-01,10
"UK","REACH","Y5-9","NR","T","NL",2016-01-01,15
"UK","REACH","Y5-9","NR","T","NO",2016-01-01,0
"UK","REACH","Y5-9","NR","T","PL",2016-01-01,0
"UK","REACH","Y5-9","NR","T","PT",2016-01-01,0
"UK","REACH","Y5-9","NR","T","SE",2016-01-01,20
"UK","REACH","Y5-9","NR","T","SK",2016-01-01,2
"UK","REACH","Y50-54","NR","F","BE",2016-01-01,32
"UK","REACH","Y50-54","NR","F","CH",2016-01-01,32
"UK","REACH","Y50-54","NR","F","CY",2016-01-01,38
"UK","REACH","Y50-54","NR","F","CZ",2016-01-01,1
"UK","REACH","Y50-54","NR","F","DK",2016-01-01,1
"UK","REACH","Y50-54","NR","F","EE",2016-01-01,0
"UK","REACH","Y50-54","NR","F","EL",2016-01-01,1
"UK","REACH","Y50-54","NR","F","ES",2016-01-01,1
"UK","REACH","Y50-54","NR","F","FI",2016-01-01,1
"UK","REACH","Y50-54","NR","F","FR",2016-01-01,37
"UK","REACH","Y50-54","NR","F","HR",2016-01-01,0
"UK","REACH","Y50-54","NR","F","HU",2016-01-01,0
"UK","REACH","Y50-54","NR","F","IS",2016-01-01,0
"UK","REACH","Y50-54","NR","F","IT",2016-01-01,3
"UK","REACH","Y50-54","NR","F","LI",2016-01-01,0
"UK","REACH","Y50-54","NR","F","LU",2016-01-01,3
"UK","REACH","Y50-54","NR","F","LV",2016-01-01,0
"UK","REACH","Y50-54","NR","F","NL",2016-01-01,42
"UK","REACH","Y50-54","NR","F","NO",2016-01-01,2
"UK","REACH","Y50-54","NR","F","PL",2016-01-01,0
"UK","REACH","Y50-54","NR","F","PT",2016-01-01,2
"UK","REACH","Y50-54","NR","F","SE",2016-01-01,40
"UK","REACH","Y50-54","NR","F","SK",2016-01-01,0
"UK","REACH","Y50-54","NR","M","BE",2016-01-01,29
"UK","REACH","Y50-54","NR","M","CH",2016-01-01,46
"UK","REACH","Y50-54","NR","M","CY",2016-01-01,29
"UK","REACH","Y50-54","NR","M","CZ",2016-01-01,5
"UK","REACH","Y50-54","NR","M","DK",2016-01-01,1
"UK","REACH","Y50-54","NR","M","EE",2016-01-01,0
"UK","REACH","Y50-54","NR","M","EL",2016-01-01,1
"UK","REACH","Y50-54","NR","M","ES",2016-01-01,1
"UK","REACH","Y50-54","NR","M","FI",2016-01-01,3
"UK","REACH","Y50-54","NR","M","FR",2016-01-01,36
"UK","REACH","Y50-54","NR","M","HR",2016-01-01,0
"UK","REACH","Y50-54","NR","M","HU",2016-01-01,0
"UK","REACH","Y50-54","NR","M","IS",2016-01-01,0
"UK","REACH","Y50-54","NR","M","IT",2016-01-01,6
"UK","REACH","Y50-54","NR","M","LI",2016-01-01,0
"UK","REACH","Y50-54","NR","M","LU",2016-01-01,3
"UK","REACH","Y50-54","NR","M","LV",2016-01-01,1
"UK","REACH","Y50-54","NR","M","NL",2016-01-01,43
"UK","REACH","Y50-54","NR","M","NO",2016-01-01,2
"UK","REACH","Y50-54","NR","M","PL",2016-01-01,0
"UK","REACH","Y50-54","NR","M","PT",2016-01-01,0
"UK","REACH","Y50-54","NR","M","SE",2016-01-01,73
"UK","REACH","Y50-54","NR","M","SK",2016-01-01,0
"UK","REACH","Y50-54","NR","T","BE",2016-01-01,61
"UK","REACH","Y50-54","NR","T","CH",2016-01-01,78
"UK","REACH","Y50-54","NR","T","CY",2016-01-01,67
"UK","REACH","Y50-54","NR","T","CZ",2016-01-01,6
"UK","REACH","Y50-54","NR","T","DK",2016-01-01,2
"UK","REACH","Y50-54","NR","T","EE",2016-01-01,0
"UK","REACH","Y50-54","NR","T","EL",2016-01-01,2
"UK","REACH","Y50-54","NR","T","ES",2016-01-01,2
"UK","REACH","Y50-54","NR","T","FI",2016-01-01,4
"UK","REACH","Y50-54","NR","T","FR",2016-01-01,73
"UK","REACH","Y50-54","NR","T","HR",2016-01-01,0
"UK","REACH","Y50-54","NR","T","HU",2016-01-01,0
"UK","REACH","Y50-54","NR","T","IS",2016-01-01,0
"UK","REACH","Y50-54","NR","T","IT",2016-01-01,9
"UK","REACH","Y50-54","NR","T","LI",2016-01-01,0
"UK","REACH","Y50-54","NR","T","LU",2016-01-01,6
"UK","REACH","Y50-54","NR","T","LV",2016-01-01,1
"UK","REACH","Y50-54","NR","T","NL",2016-01-01,85
"UK","REACH","Y50-54","NR","T","NO",2016-01-01,4
"UK","REACH","Y50-54","NR","T","PL",2016-01-01,0
"UK","REACH","Y50-54","NR","T","PT",2016-01-01,2
"UK","REACH","Y50-54","NR","T","SE",2016-01-01,113
"UK","REACH","Y50-54","NR","T","SK",2016-01-01,0
"UK","REACH","Y55-59","NR","F","BE",2016-01-01,15
"UK","REACH","Y55-59","NR","F","CH",2016-01-01,23
"UK","REACH","Y55-59","NR","F","CY",2016-01-01,44
"UK","REACH","Y55-59","NR","F","CZ",2016-01-01,1
"UK","REACH","Y55-59","NR","F","DK",2016-01-01,3
"UK","REACH","Y55-59","NR","F","EE",2016-01-01,0
"UK","REACH","Y55-59","NR","F","EL",2016-01-01,3
"UK","REACH","Y55-59","NR","F","ES",2016-01-01,5
"UK","REACH","Y55-59","NR","F","FI",2016-01-01,1
"UK","REACH","Y55-59","NR","F","FR",2016-01-01,20
"UK","REACH","Y55-59","NR","F","HR",2016-01-01,0
"UK","REACH","Y55-59","NR","F","HU",2016-01-01,0
"UK","REACH","Y55-59","NR","F","IS",2016-01-01,0
"UK","REACH","Y55-59","NR","F","IT",2016-01-01,2
"UK","REACH","Y55-59","NR","F","LI",2016-01-01,0
"UK","REACH","Y55-59","NR","F","LU",2016-01-01,7
"UK","REACH","Y55-59","NR","F","LV",2016-01-01,0
"UK","REACH","Y55-59","NR","F","NL",2016-01-01,37
"UK","REACH","Y55-59","NR","F","NO",2016-01-01,2
"UK","REACH","Y55-59","NR","F","PL",2016-01-01,0
"UK","REACH","Y55-59","NR","F","PT",2016-01-01,0
"UK","REACH","Y55-59","NR","F","SE",2016-01-01,37
"UK","REACH","Y55-59","NR","F","SK",2016-01-01,0
"UK","REACH","Y55-59","NR","M","BE",2016-01-01,21
"UK","REACH","Y55-59","NR","M","CH",2016-01-01,25
"UK","REACH","Y55-59","NR","M","CY",2016-01-01,20
"UK","REACH","Y55-59","NR","M","CZ",2016-01-01,0
"UK","REACH","Y55-59","NR","M","DK",2016-01-01,3
"UK","REACH","Y55-59","NR","M","EE",2016-01-01,0
"UK","REACH","Y55-59","NR","M","EL",2016-01-01,7
"UK","REACH","Y55-59","NR","M","ES",2016-01-01,0
"UK","REACH","Y55-59","NR","M","FI",2016-01-01,0
"UK","REACH","Y55-59","NR","M","FR",2016-01-01,16
"UK","REACH","Y55-59","NR","M","HR",2016-01-01,0
"UK","REACH","Y55-59","NR","M","HU",2016-01-01,2
"UK","REACH","Y55-59","NR","M","IS",2016-01-01,0
"UK","REACH","Y55-59","NR","M","IT",2016-01-01,3
"UK","REACH","Y55-59","NR","M","LI",2016-01-01,0
"UK","REACH","Y55-59","NR","M","LU",2016-01-01,5
"UK","REACH","Y55-59","NR","M","LV",2016-01-01,0
"UK","REACH","Y55-59","NR","M","NL",2016-01-01,38
"UK","REACH","Y55-59","NR","M","NO",2016-01-01,0
"UK","REACH","Y55-59","NR","M","PL",2016-01-01,1
"UK","REACH","Y55-59","NR","M","PT",2016-01-01,0
"UK","REACH","Y55-59","NR","M","SE",2016-01-01,52
"UK","REACH","Y55-59","NR","M","SK",2016-01-01,0
"UK","REACH","Y55-59","NR","T","BE",2016-01-01,36
"UK","REACH","Y55-59","NR","T","CH",2016-01-01,48
"UK","REACH","Y55-59","NR","T","CY",2016-01-01,64
"UK","REACH","Y55-59","NR","T","CZ",2016-01-01,1
"UK","REACH","Y55-59","NR","T","DK",2016-01-01,6
"UK","REACH","Y55-59","NR","T","EE",2016-01-01,0
"UK","REACH","Y55-59","NR","T","EL",2016-01-01,10
"UK","REACH","Y55-59","NR","T","ES",2016-01-01,5
"UK","REACH","Y55-59","NR","T","FI",2016-01-01,1
"UK","REACH","Y55-59","NR","T","FR",2016-01-01,36
"UK","REACH","Y55-59","NR","T","HR",2016-01-01,0
"UK","REACH","Y55-59","NR","T","HU",2016-01-01,2
"UK","REACH","Y55-59","NR","T","IS",2016-01-01,0
"UK","REACH","Y55-59","NR","T","IT",2016-01-01,5
"UK","REACH","Y55-59","NR","T","LI",2016-01-01,0
"UK","REACH","Y55-59","NR","T","LU",2016-01-01,12
"UK","REACH","Y55-59","NR","T","LV",2016-01-01,0
"UK","REACH","Y55-59","NR","T","NL",2016-01-01,75
"UK","REACH","Y55-59","NR","T","NO",2016-01-01,2
"UK","REACH","Y55-59","NR","T","PL",2016-01-01,1
"UK","REACH","Y55-59","NR","T","PT",2016-01-01,0
"UK","REACH","Y55-59","NR","T","SE",2016-01-01,89
"UK","REACH","Y55-59","NR","T","SK",2016-01-01,0
"UK","REACH","Y60-64","NR","F","BE",2016-01-01,10
"UK","REACH","Y60-64","NR","F","CH",2016-01-01,20
"UK","REACH","Y60-64","NR","F","CY",2016-01-01,24
"UK","REACH","Y60-64","NR","F","CZ",2016-01-01,0
"UK","REACH","Y60-64","NR","F","DK",2016-01-01,0
"UK","REACH","Y60-64","NR","F","EE",2016-01-01,0
"UK","REACH","Y60-64","NR","F","EL",2016-01-01,0
"UK","REACH","Y60-64","NR","F","ES",2016-01-01,0
"UK","REACH","Y60-64","NR","F","FI",2016-01-01,0
"UK","REACH","Y60-64","NR","F","FR",2016-01-01,21
"UK","REACH","Y60-64","NR","F","HR",2016-01-01,0
"UK","REACH","Y60-64","NR","F","HU",2016-01-01,0
"UK","REACH","Y60-64","NR","F","IS",2016-01-01,0
"UK","REACH","Y60-64","NR","F","IT",2016-01-01,2
"UK","REACH","Y60-64","NR","F","LI",2016-01-01,0
"UK","REACH","Y60-64","NR","F","LU",2016-01-01,9
"UK","REACH","Y60-64","NR","F","LV",2016-01-01,0
"UK","REACH","Y60-64","NR","F","NL",2016-01-01,20
"UK","REACH","Y60-64","NR","F","NO",2016-01-01,0
"UK","REACH","Y60-64","NR","F","PL",2016-01-01,0
"UK","REACH","Y60-64","NR","F","PT",2016-01-01,2
"UK","REACH","Y60-64","NR","F","SE",2016-01-01,27
"UK","REACH","Y60-64","NR","F","SK",2016-01-01,0
"UK","REACH","Y60-64","NR","M","BE",2016-01-01,26
"UK","REACH","Y60-64","NR","M","CH",2016-01-01,19
"UK","REACH","Y60-64","NR","M","CY",2016-01-01,15
"UK","REACH","Y60-64","NR","M","CZ",2016-01-01,1
"UK","REACH","Y60-64","NR","M","DK",2016-01-01,2
"UK","REACH","Y60-64","NR","M","EE",2016-01-01,0
"UK","REACH","Y60-64","NR","M","EL",2016-01-01,0
"UK","REACH","Y60-64","NR","M","ES",2016-01-01,0
"UK","REACH","Y60-64","NR","M","FI",2016-01-01,0
"UK","REACH","Y60-64","NR","M","FR",2016-01-01,13
"UK","REACH","Y60-64","NR","M","HR",2016-01-01,0
"UK","REACH","Y60-64","NR","M","HU",2016-01-01,0
"UK","REACH","Y60-64","NR","M","IS",2016-01-01,0
"UK","REACH","Y60-64","NR","M","IT",2016-01-01,0
"UK","REACH","Y60-64","NR","M","LI",2016-01-01,0
"UK","REACH","Y60-64","NR","M","LU",2016-01-01,5
"UK","REACH","Y60-64","NR","M","LV",2016-01-01,0
"UK","REACH","Y60-64","NR","M","NL",2016-01-01,31
"UK","REACH","Y60-64","NR","M","NO",2016-01-01,1
"UK","REACH","Y60-64","NR","M","PL",2016-01-01,1
"UK","REACH","Y60-64","NR","M","PT",2016-01-01,0
"UK","REACH","Y60-64","NR","M","SE",2016-01-01,46
"UK","REACH","Y60-64","NR","M","SK",2016-01-01,0
"UK","REACH","Y60-64","NR","T","BE",2016-01-01,36
"UK","REACH","Y60-64","NR","T","CH",2016-01-01,39
"UK","REACH","Y60-64","NR","T","CY",2016-01-01,39
"UK","REACH","Y60-64","NR","T","CZ",2016-01-01,1
"UK","REACH","Y60-64","NR","T","DK",2016-01-01,2
"UK","REACH","Y60-64","NR","T","EE",2016-01-01,0
"UK","REACH","Y60-64","NR","T","EL",2016-01-01,0
"UK","REACH","Y60-64","NR","T","ES",2016-01-01,0
"UK","REACH","Y60-64","NR","T","FI",2016-01-01,0
"UK","REACH","Y60-64","NR","T","FR",2016-01-01,34
"UK","REACH","Y60-64","NR","T","HR",2016-01-01,0
"UK","REACH","Y60-64","NR","T","HU",2016-01-01,0
"UK","REACH","Y60-64","NR","T","IS",2016-01-01,0
"UK","REACH","Y60-64","NR","T","IT",2016-01-01,2
"UK","REACH","Y60-64","NR","T","LI",2016-01-01,0
"UK","REACH","Y60-64","NR","T","LU",2016-01-01,14
"UK","REACH","Y60-64","NR","T","LV",2016-01-01,0
"UK","REACH","Y60-64","NR","T","NL",2016-01-01,51
"UK","REACH","Y60-64","NR","T","NO",2016-01-01,1
"UK","REACH","Y60-64","NR","T","PL",2016-01-01,1
"UK","REACH","Y60-64","NR","T","PT",2016-01-01,2
"UK","REACH","Y60-64","NR","T","SE",2016-01-01,73
"UK","REACH","Y60-64","NR","T","SK",2016-01-01,0
"UK","REACH","Y65-69","NR","F","BE",2016-01-01,15
"UK","REACH","Y65-69","NR","F","CH",2016-01-01,15
"UK","REACH","Y65-69","NR","F","CY",2016-01-01,14
"UK","REACH","Y65-69","NR","F","CZ",2016-01-01,0
"UK","REACH","Y65-69","NR","F","DK",2016-01-01,3
"UK","REACH","Y65-69","NR","F","EE",2016-01-01,0
"UK","REACH","Y65-69","NR","F","EL",2016-01-01,1
"UK","REACH","Y65-69","NR","F","ES",2016-01-01,2
"UK","REACH","Y65-69","NR","F","FI",2016-01-01,0
"UK","REACH","Y65-69","NR","F","FR",2016-01-01,12
"UK","REACH","Y65-69","NR","F","HR",2016-01-01,0
"UK","REACH","Y65-69","NR","F","HU",2016-01-01,0
"UK","REACH","Y65-69","NR","F","IS",2016-01-01,0
"UK","REACH","Y65-69","NR","F","IT",2016-01-01,3
"UK","REACH","Y65-69","NR","F","LI",2016-01-01,0
"UK","REACH","Y65-69","NR","F","LU",2016-01-01,9
"UK","REACH","Y65-69","NR","F","LV",2016-01-01,0
"UK","REACH","Y65-69","NR","F","NL",2016-01-01,30
"UK","REACH","Y65-69","NR","F","NO",2016-01-01,0
"UK","REACH","Y65-69","NR","F","PL",2016-01-01,0
"UK","REACH","Y65-69","NR","F","PT",2016-01-01,1
"UK","REACH","Y65-69","NR","F","SE",2016-01-01,24
"UK","REACH","Y65-69","NR","F","SK",2016-01-01,0
"UK","REACH","Y65-69","NR","M","BE",2016-01-01,32
"UK","REACH","Y65-69","NR","M","CH",2016-01-01,13
"UK","REACH","Y65-69","NR","M","CY",2016-01-01,15
"UK","REACH","Y65-69","NR","M","CZ",2016-01-01,0
"UK","REACH","Y65-69","NR","M","DK",2016-01-01,2
"UK","REACH","Y65-69","NR","M","EE",2016-01-01,0
"UK","REACH","Y65-69","NR","M","EL",2016-01-01,1
"UK","REACH","Y65-69","NR","M","ES",2016-01-01,1
"UK","REACH","Y65-69","NR","M","FI",2016-01-01,0
"UK","REACH","Y65-69","NR","M","FR",2016-01-01,23
"UK","REACH","Y65-69","NR","M","HR",2016-01-01,0
"UK","REACH","Y65-69","NR","M","HU",2016-01-01,0
"UK","REACH","Y65-69","NR","M","IS",2016-01-01,0
"UK","REACH","Y65-69","NR","M","IT",2016-01-01,2
"UK","REACH","Y65-69","NR","M","LI",2016-01-01,0
"UK","REACH","Y65-69","NR","M","LU",2016-01-01,13
"UK","REACH","Y65-69","NR","M","LV",2016-01-01,0
"UK","REACH","Y65-69","NR","M","NL",2016-01-01,58
"UK","REACH","Y65-69","NR","M","NO",2016-01-01,0
"UK","REACH","Y65-69","NR","M","PL",2016-01-01,1
"UK","REACH","Y65-69","NR","M","PT",2016-01-01,0
"UK","REACH","Y65-69","NR","M","SE",2016-01-01,42
"UK","REACH","Y65-69","NR","M","SK",2016-01-01,0
"UK","REACH","Y65-69","NR","T","BE",2016-01-01,47
"UK","REACH","Y65-69","NR","T","CH",2016-01-01,28
"UK","REACH","Y65-69","NR","T","CY",2016-01-01,29
"UK","REACH","Y65-69","NR","T","CZ",2016-01-01,0
"UK","REACH","Y65-69","NR","T","DK",2016-01-01,5
"UK","REACH","Y65-69","NR","T","EE",2016-01-01,0
"UK","REACH","Y65-69","NR","T","EL",2016-01-01,2
"UK","REACH","Y65-69","NR","T","ES",2016-01-01,3
"UK","REACH","Y65-69","NR","T","FI",2016-01-01,0
"UK","REACH","Y65-69","NR","T","FR",2016-01-01,35
"UK","REACH","Y65-69","NR","T","HR",2016-01-01,0
"UK","REACH","Y65-69","NR","T","HU",2016-01-01,0
"UK","REACH","Y65-69","NR","T","IS",2016-01-01,0
"UK","REACH","Y65-69","NR","T","IT",2016-01-01,5
"UK","REACH","Y65-69","NR","T","LI",2016-01-01,0
"UK","REACH","Y65-69","NR","T","LU",2016-01-01,22
"UK","REACH","Y65-69","NR","T","LV",2016-01-01,0
"UK","REACH","Y65-69","NR","T","NL",2016-01-01,88
"UK","REACH","Y65-69","NR","T","NO",2016-01-01,0
"UK","REACH","Y65-69","NR","T","PL",2016-01-01,1
"UK","REACH","Y65-69","NR","T","PT",2016-01-01,1
"UK","REACH","Y65-69","NR","T","SE",2016-01-01,66
"UK","REACH","Y65-69","NR","T","SK",2016-01-01,0
"UK","REACH","Y70-74","NR","F","BE",2016-01-01,11
"UK","REACH","Y70-74","NR","F","CH",2016-01-01,6
"UK","REACH","Y70-74","NR","F","CY",2016-01-01,9
"UK","REACH","Y70-74","NR","F","CZ",2016-01-01,0
"UK","REACH","Y70-74","NR","F","DK",2016-01-01,1
"UK","REACH","Y70-74","NR","F","EE",2016-01-01,0
"UK","REACH","Y70-74","NR","F","EL",2016-01-01,0
"UK","REACH","Y70-74","NR","F","ES",2016-01-01,3
"UK","REACH","Y70-74","NR","F","FI",2016-01-01,1
"UK","REACH","Y70-74","NR","F","FR",2016-01-01,11
"UK","REACH","Y70-74","NR","F","HR",2016-01-01,0
"UK","REACH","Y70-74","NR","F","HU",2016-01-01,0
"UK","REACH","Y70-74","NR","F","IS",2016-01-01,0
"UK","REACH","Y70-74","NR","F","IT",2016-01-01,2
"UK","REACH","Y70-74","NR","F","LI",2016-01-01,0
"UK","REACH","Y70-74","NR","F","LU",2016-01-01,3
"UK","REACH","Y70-74","NR","F","LV",2016-01-01,0
"UK","REACH","Y70-74","NR","F","NL",2016-01-01,13
"UK","REACH","Y70-74","NR","F","NO",2016-01-01,0
"UK","REACH","Y70-74","NR","F","PL",2016-01-01,1
"UK","REACH","Y70-74","NR","F","PT",2016-01-01,0
"UK","REACH","Y70-74","NR","F","SE",2016-01-01,12
"UK","REACH","Y70-74","NR","F","SK",2016-01-01,0
"UK","REACH","Y70-74","NR","M","BE",2016-01-01,24
"UK","REACH","Y70-74","NR","M","CH",2016-01-01,8
"UK","REACH","Y70-74","NR","M","CY",2016-01-01,5
"UK","REACH","Y70-74","NR","M","CZ",2016-01-01,3
"UK","REACH","Y70-74","NR","M","DK",2016-01-01,1
"UK","REACH","Y70-74","NR","M","EE",2016-01-01,0
"UK","REACH","Y70-74","NR","M","EL",2016-01-01,0
"UK","REACH","Y70-74","NR","M","ES",2016-01-01,1
"UK","REACH","Y70-74","NR","M","FI",2016-01-01,0
"UK","REACH","Y70-74","NR","M","FR",2016-01-01,7
"UK","REACH","Y70-74","NR","M","HR",2016-01-01,0
"UK","REACH","Y70-74","NR","M","HU",2016-01-01,0
"UK","REACH","Y70-74","NR","M","IS",2016-01-01,0
"UK","REACH","Y70-74","NR","M","IT",2016-01-01,1
"UK","REACH","Y70-74","NR","M","LI",2016-01-01,0
"UK","REACH","Y70-74","NR","M","LU",2016-01-01,5
"UK","REACH","Y70-74","NR","M","LV",2016-01-01,0
"UK","REACH","Y70-74","NR","M","NL",2016-01-01,33
"UK","REACH","Y70-74","NR","M","NO",2016-01-01,0
"UK","REACH","Y70-74","NR","M","PL",2016-01-01,0
"UK","REACH","Y70-74","NR","M","PT",2016-01-01,0
"UK","REACH","Y70-74","NR","M","SE",2016-01-01,27
"UK","REACH","Y70-74","NR","M","SK",2016-01-01,0
"UK","REACH","Y70-74","NR","T","BE",2016-01-01,35
"UK","REACH","Y70-74","NR","T","CH",2016-01-01,14
"UK","REACH","Y70-74","NR","T","CY",2016-01-01,14
"UK","REACH","Y70-74","NR","T","CZ",2016-01-01,3
"UK","REACH","Y70-74","NR","T","DK",2016-01-01,2
"UK","REACH","Y70-74","NR","T","EE",2016-01-01,0
"UK","REACH","Y70-74","NR","T","EL",2016-01-01,0
"UK","REACH","Y70-74","NR","T","ES",2016-01-01,4
"UK","REACH","Y70-74","NR","T","FI",2016-01-01,1
"UK","REACH","Y70-74","NR","T","FR",2016-01-01,18
"UK","REACH","Y70-74","NR","T","HR",2016-01-01,0
"UK","REACH","Y70-74","NR","T","HU",2016-01-01,0
"UK","REACH","Y70-74","NR","T","IS",2016-01-01,0
"UK","REACH","Y70-74","NR","T","IT",2016-01-01,3
"UK","REACH","Y70-74","NR","T","LI",2016-01-01,0
"UK","REACH","Y70-74","NR","T","LU",2016-01-01,8
"UK","REACH","Y70-74","NR","T","LV",2016-01-01,0
"UK","REACH","Y70-74","NR","T","NL",2016-01-01,46
"UK","REACH","Y70-74","NR","T","NO",2016-01-01,0
"UK","REACH","Y70-74","NR","T","PL",2016-01-01,1
"UK","REACH","Y70-74","NR","T","PT",2016-01-01,0
"UK","REACH","Y70-74","NR","T","SE",2016-01-01,39
"UK","REACH","Y70-74","NR","T","SK",2016-01-01,0
"UK","REACH","Y75-79","NR","F","BE",2016-01-01,1
"UK","REACH","Y75-79","NR","F","CH",2016-01-01,3
"UK","REACH","Y75-79","NR","F","CY",2016-01-01,8
"UK","REACH","Y75-79","NR","F","CZ",2016-01-01,0
"UK","REACH","Y75-79","NR","F","DK",2016-01-01,2
